timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount,IdleTime,Connect
1518027233245,140,Page Login,200,OK,Aqui Usuarios 1-1,text,true,,5963,0,5,5,140,1,0,0,0
1518027233276,146,Page Login,200,OK,Aqui Usuarios 1-2,text,true,,5962,0,6,6,146,1,0,0,0
1518027233310,194,Page Login,200,OK,Aqui Usuarios 1-3,text,true,,5961,0,9,9,194,1,0,0,0
1518027233337,187,Page Login,200,OK,Aqui Usuarios 1-4,text,true,,5962,0,10,10,187,1,0,0,0
1518027233389,293,Page Login,200,OK,Aqui Usuarios 1-6,text,true,,5964,0,16,16,293,1,0,0,0
1518027233367,351,Page Login,200,OK,Aqui Usuarios 1-5,text,true,,5963,0,17,17,351,1,0,0,0
1518027233461,455,Page Login,200,OK,Aqui Usuarios 1-8,text,true,,5962,0,24,24,455,1,0,0,0
1518027233432,488,Page Login,200,OK,Aqui Usuarios 1-7,text,true,,5964,0,24,24,488,1,0,0,0
1518027233489,560,Page Login,200,OK,Aqui Usuarios 1-9,text,true,,5963,0,28,28,560,1,0,0,0
1518027233533,616,Page Login,200,OK,Aqui Usuarios 1-11,text,true,,5960,0,32,32,616,1,0,0,0
1518027233518,749,Page Login,200,OK,Aqui Usuarios 1-10,text,true,,5963,0,35,35,749,1,0,0,0
1518027233562,923,Page Login,200,OK,Aqui Usuarios 1-12,text,true,,5963,0,35,35,923,1,0,0,0
1518027233661,910,Page Login,200,OK,Aqui Usuarios 1-15,text,true,,5963,0,35,35,910,1,0,0,0
1518027233678,955,Page Login,200,OK,Aqui Usuarios 1-16,text,true,,5963,0,35,35,955,1,0,0,0
1518027233620,1036,Page Login,200,OK,Aqui Usuarios 1-14,text,true,,5963,0,35,35,1036,1,0,0,0
1518027233603,1068,Page Login,200,OK,Aqui Usuarios 1-13,text,true,,5964,0,35,35,1068,1,0,0,0
1518027233707,1014,Page Login,200,OK,Aqui Usuarios 1-17,text,true,,5963,0,35,35,1014,1,0,0,0
1518027233735,1047,Page Login,200,OK,Aqui Usuarios 1-18,text,true,,5963,0,35,35,1047,1,0,0,0
1518027233775,1045,Page Login,200,OK,Aqui Usuarios 1-19,text,true,,5964,0,35,35,1045,1,0,0,0
1518027233949,957,Page Login,200,OK,Aqui Usuarios 1-25,text,true,,5964,0,35,35,957,1,0,0,0
1518027233832,1121,Page Login,200,OK,Aqui Usuarios 1-21,text,true,,5962,0,35,35,1121,1,0,0,0
1518027233852,1102,Page Login,200,OK,Aqui Usuarios 1-22,text,true,,5963,0,35,35,1102,1,0,0,0
1518027233880,1133,Page Login,200,OK,Aqui Usuarios 1-23,text,true,,5964,0,35,35,1133,1,0,0,0
1518027233967,1085,Page Login,200,OK,Aqui Usuarios 1-26,text,true,,5962,0,35,35,1085,1,0,0,0
1518027233909,1194,Page Login,200,OK,Aqui Usuarios 1-24,text,true,,5962,0,35,35,1194,1,0,0,0
1518027233793,1354,Page Login,200,OK,Aqui Usuarios 1-20,text,true,,5962,0,35,35,1354,1,0,0,0
1518027234035,1200,Page Login,200,OK,Aqui Usuarios 1-28,text,true,,5962,0,35,35,1200,1,0,0,0
1518027234062,1238,Page Login,200,OK,Aqui Usuarios 1-29,text,true,,5964,0,35,35,1238,1,0,0,0
1518027234090,1264,Page Login,200,OK,Aqui Usuarios 1-30,text,true,,5963,0,35,35,1264,1,0,0,0
1518027234177,1224,Page Login,200,OK,Aqui Usuarios 1-33,text,true,,5963,0,35,35,1224,1,0,0,0
1518027234119,1388,Page Login,200,OK,Aqui Usuarios 1-31,text,true,,5963,0,35,35,1388,1,0,0,0
1518027233995,1538,Page Login,200,OK,Aqui Usuarios 1-27,text,true,,5962,0,35,35,1538,1,0,0,0
1518027234148,1431,Page Login,200,OK,Aqui Usuarios 1-32,text,true,,5962,0,35,35,1431,1,0,0,0
1518027234235,1377,Page Login,200,OK,Aqui Usuarios 1-35,text,true,,5963,0,35,35,1377,1,0,0,0
1518027234205,1825,Page Login,200,OK,Aqui Usuarios 1-34,text,true,,5962,0,35,35,1825,1,0,0,0
1518027233385,3440,Autenticar,200,OK,Aqui Usuarios 1-1,text,true,,10607,0,35,35,925,1,0,0,0
1518027233423,3706,Autenticar,200,OK,Aqui Usuarios 1-2,text,true,,10613,0,35,35,1449,1,0,0,0
1518027236825,543,Page Insertar,200,OK,Aqui Usuarios 1-1,text,true,,6137,0,35,35,543,1,0,0,0
1518027237129,750,Page Insertar,200,OK,Aqui Usuarios 1-2,text,true,,6138,0,35,35,750,1,0,0,0
1518027233524,4463,Autenticar,200,OK,Aqui Usuarios 1-4,text,true,,10611,0,35,35,1674,1,0,0,0
1518027233505,4673,Autenticar,200,OK,Aqui Usuarios 1-3,text,true,,10611,0,35,35,1932,1,0,0,0
1518027237986,338,Page Insertar,200,OK,Aqui Usuarios 1-4,text,true,,6138,0,35,35,338,1,0,0,0
1518027238178,379,Page Insertar,200,OK,Aqui Usuarios 1-3,text,true,,6137,0,35,35,379,1,0,0,0
1518027233718,4962,Autenticar,200,OK,Aqui Usuarios 1-5,text,true,,10613,0,35,35,1948,1,0,0,0
1518027233682,5063,Autenticar,200,OK,Aqui Usuarios 1-6,text,true,,10613,0,35,35,2277,1,0,0,0
1518027233916,4955,Autenticar,200,OK,Aqui Usuarios 1-8,text,true,,10615,0,35,35,2129,1,0,0,0
1518027238679,272,Page Insertar,200,OK,Aqui Usuarios 1-5,text,true,,6138,0,35,35,272,1,0,0,0
1518027238744,237,Page Insertar,200,OK,Aqui Usuarios 1-6,text,true,,6136,0,35,35,237,1,0,0,0
1518027234049,5022,Autenticar,200,OK,Aqui Usuarios 1-9,text,true,,10611,0,35,35,2200,1,0,0,0
1518027238871,248,Page Insertar,200,OK,Aqui Usuarios 1-8,text,true,,6138,0,35,35,248,1,0,0,0
1518027233920,5231,Autenticar,200,OK,Aqui Usuarios 1-7,text,true,,10613,0,35,35,2346,1,0,0,0
1518027234149,5043,Autenticar,200,OK,Aqui Usuarios 1-11,text,true,,10611,0,35,35,2199,1,0,0,0
1518027239070,187,Page Insertar,200,OK,Aqui Usuarios 1-9,text,true,,6138,0,35,35,187,1,0,0,0
1518027239191,380,Page Insertar,200,OK,Aqui Usuarios 1-11,text,true,,6137,0,35,35,380,1,0,0,0
1518027239150,422,Page Insertar,200,OK,Aqui Usuarios 1-7,text,true,,6138,0,35,35,422,1,0,0,0
1518027234268,5798,Autenticar,200,OK,Aqui Usuarios 1-10,text,true,,10613,0,35,35,2104,1,0,0,0
1518027234486,5639,Autenticar,200,OK,Aqui Usuarios 1-12,text,true,,10611,0,35,35,2054,1,0,0,0
1518027234572,5614,Autenticar,200,OK,Aqui Usuarios 1-15,text,true,,10611,0,35,35,2199,1,0,0,0
1518027234634,5607,Autenticar,200,OK,Aqui Usuarios 1-16,text,true,,10611,0,35,35,2221,1,0,0,0
1518027234721,5604,Autenticar,200,OK,Aqui Usuarios 1-17,text,true,,10613,0,35,35,2199,1,0,0,0
1518027234672,5730,Autenticar,200,OK,Aqui Usuarios 1-13,text,true,,10613,0,35,35,2268,1,0,0,0
1518027234783,5702,Autenticar,200,OK,Aqui Usuarios 1-18,text,true,,10607,0,35,35,2250,1,0,0,0
1518027234657,5883,Autenticar,200,OK,Aqui Usuarios 1-14,text,true,,10613,0,35,35,2375,1,0,0,0
1518027234820,5812,Autenticar,200,OK,Aqui Usuarios 1-19,text,true,,10613,0,35,35,2325,1,0,0,0
1518027234953,5722,Autenticar,200,OK,Aqui Usuarios 1-21,text,true,,10613,0,35,35,2277,1,0,0,0
1518027240065,732,Page Insertar,200,OK,Aqui Usuarios 1-10,text,true,,6139,0,35,35,732,1,0,0,0
1518027240124,744,Page Insertar,200,OK,Aqui Usuarios 1-12,text,true,,6139,0,35,35,744,1,0,0,0
1518027234954,5925,Autenticar,200,OK,Aqui Usuarios 1-22,text,true,,10611,0,35,35,2274,1,0,0,0
1518027240185,755,Page Insertar,200,OK,Aqui Usuarios 1-15,text,true,,6138,0,35,35,755,1,0,0,0
1518027240240,784,Page Insertar,200,OK,Aqui Usuarios 1-16,text,true,,6137,0,35,35,784,1,0,0,0
1518027240324,715,Page Insertar,200,OK,Aqui Usuarios 1-17,text,true,,6137,0,35,35,715,1,0,0,0
1518027240402,723,Page Insertar,200,OK,Aqui Usuarios 1-13,text,true,,6138,0,35,35,723,1,0,0,0
1518027234906,6301,Autenticar,200,OK,Aqui Usuarios 1-25,text,true,,10615,0,35,35,2369,1,0,0,0
1518027240484,803,Page Insertar,200,OK,Aqui Usuarios 1-18,text,true,,6139,0,35,35,803,1,0,0,0
1518027240539,787,Page Insertar,200,OK,Aqui Usuarios 1-14,text,true,,6139,0,35,35,787,1,0,0,0
1518027240631,774,Page Insertar,200,OK,Aqui Usuarios 1-19,text,true,,6139,0,35,35,774,1,0,0,0
1518027240674,753,Page Insertar,200,OK,Aqui Usuarios 1-21,text,true,,6138,0,35,35,753,1,0,0,0
1518027235013,6521,Autenticar,200,OK,Aqui Usuarios 1-23,text,true,,10611,0,35,35,2318,1,0,0,0
1518027240879,995,Page Insertar,200,OK,Aqui Usuarios 1-22,text,true,,6138,0,35,35,995,1,0,0,0
1518027235104,7034,Autenticar,200,OK,Aqui Usuarios 1-24,text,true,,10728,0,35,35,2389,1,0,0,0
1518027235052,7087,Autenticar,200,OK,Aqui Usuarios 1-26,text,true,,10609,0,35,35,2359,1,0,0,0
1518027235147,7097,Autenticar,200,OK,Aqui Usuarios 1-20,text,true,,10728,0,35,35,2409,1,0,0,0
1518027237368,4929,Insertar,200,OK,Aqui Usuarios 1-1,text,true,,6722,0,35,35,4929,1,0,0,0
1518027241207,1155,Page Insertar,200,OK,Aqui Usuarios 1-25,text,true,,6137,0,35,35,1155,1,0,0,0
1518027237879,4511,Insertar,200,OK,Aqui Usuarios 1-2,text,true,,6721,0,35,35,4511,1,0,0,0
1518027235235,7230,Autenticar,200,OK,Aqui Usuarios 1-28,text,true,,10843,0,35,35,2719,1,0,0,0
1518027235300,7197,Autenticar,200,OK,Aqui Usuarios 1-29,text,true,,10843,0,35,35,2749,1,0,0,0
1518027241533,1053,Page Insertar,200,OK,Aqui Usuarios 1-23,text,true,,6138,0,35,35,1053,1,0,0,0
1518027235401,7231,Autenticar,200,OK,Aqui Usuarios 1-33,text,true,,10841,0,35,35,2731,1,0,0,0
1518027235355,7343,Autenticar,200,OK,Aqui Usuarios 1-30,text,true,,10845,0,35,35,2730,1,0,0,0
1518027235507,7222,Autenticar,200,OK,Aqui Usuarios 1-31,text,true,,10843,0,35,35,2711,1,0,0,0
1518027235579,7240,Autenticar,200,OK,Aqui Usuarios 1-32,text,true,,10960,0,35,35,2818,1,0,0,0
1518027235533,7369,Autenticar,200,OK,Aqui Usuarios 1-27,text,true,,10958,0,35,35,2936,1,0,0,0
1518027238325,4732,Insertar,200,OK,Aqui Usuarios 1-4,text,true,,6723,0,35,35,4732,1,0,0,0
1518027242138,957,Page Insertar,200,OK,Aqui Usuarios 1-24,text,true,,6138,0,35,35,957,1,0,0,0
1518027242138,1011,Page Insertar,200,OK,Aqui Usuarios 1-26,text,true,,6138,0,35,35,1011,1,0,0,0
1518027238557,4634,Insertar,200,OK,Aqui Usuarios 1-3,text,true,,6722,0,35,35,4634,1,0,0,0
1518027242244,987,Page Insertar,200,OK,Aqui Usuarios 1-20,text,true,,6137,0,35,35,987,1,0,0,0
1518027242296,975,Page Eliminar,200,OK,Aqui Usuarios 1-1,text,true,,3842,217,35,35,975,1,0,0,1
1518027235613,7705,Autenticar,200,OK,Aqui Usuarios 1-35,text,true,,11069,0,35,35,2988,1,0,0,0
1518027242391,969,Page Eliminar,200,OK,Aqui Usuarios 1-2,text,true,,3844,217,35,35,969,1,0,0,1
1518027236030,7376,Autenticar,200,OK,Aqui Usuarios 1-34,text,true,,11073,0,35,35,2775,1,0,0,0
1518027242465,1115,Page Insertar,200,OK,Aqui Usuarios 1-28,text,true,,6138,0,35,35,1115,1,0,0,0
1518027238952,4663,Insertar,200,OK,Aqui Usuarios 1-5,text,true,,6721,0,35,35,4663,1,0,0,0
1518027242497,1161,Page Insertar,200,OK,Aqui Usuarios 1-29,text,true,,6139,0,35,35,1161,1,0,0,0
1518027242631,1071,Page Insertar,200,OK,Aqui Usuarios 1-33,text,true,,6139,0,35,35,1071,1,0,0,0
1518027238982,4765,Insertar,200,OK,Aqui Usuarios 1-6,text,true,,6721,0,35,35,4765,1,0,0,0
1518027242697,1141,Page Insertar,200,OK,Aqui Usuarios 1-30,text,true,,6138,0,35,35,1141,1,0,0,0
1518027242728,1136,Page Insertar,200,OK,Aqui Usuarios 1-31,text,true,,6139,0,35,35,1136,1,0,0,0
1518027239119,4824,Insertar,200,OK,Aqui Usuarios 1-8,text,true,,6722,0,35,35,4824,1,0,0,0
1518027242818,1148,Page Insertar,200,OK,Aqui Usuarios 1-32,text,true,,6138,0,35,35,1148,1,0,0,0
1518027243057,980,Page Eliminar,200,OK,Aqui Usuarios 1-4,text,true,,3843,217,35,35,980,1,0,0,0
1518027242901,1153,Page Insertar,200,OK,Aqui Usuarios 1-27,text,true,,6138,0,35,35,1153,1,0,0,0
1518027239572,4594,Insertar,200,OK,Aqui Usuarios 1-11,text,true,,6721,0,35,35,4594,1,0,0,0
1518027239257,4929,Insertar,200,OK,Aqui Usuarios 1-9,text,true,,6722,0,35,35,4929,1,0,0,0
1518027243317,947,Page Insertar,200,OK,Aqui Usuarios 1-35,text,true,,6139,0,35,35,947,1,0,0,0
1518027243191,1110,Page Eliminar,200,OK,Aqui Usuarios 1-3,text,true,,3843,217,35,35,1110,1,0,0,0
1518027239572,4737,Insertar,200,OK,Aqui Usuarios 1-7,text,true,,6723,0,35,35,4737,1,0,0,0
1518027243406,978,Page Insertar,200,OK,Aqui Usuarios 1-34,text,true,,6139,0,35,35,978,1,0,0,0
1518027240797,3623,Insertar,200,OK,Aqui Usuarios 1-10,text,true,,6722,0,35,35,3623,1,0,0,0
1518027243615,867,Page Eliminar,200,OK,Aqui Usuarios 1-5,text,true,,3843,217,35,35,867,1,0,0,0
1518027243746,807,Page Eliminar,200,OK,Aqui Usuarios 1-6,text,true,,3843,217,35,35,807,1,0,0,1
1518027240868,3717,Insertar,200,OK,Aqui Usuarios 1-12,text,true,,6723,0,35,35,3717,1,0,0,0
1518027240941,3769,Insertar,200,OK,Aqui Usuarios 1-15,text,true,,6722,0,35,35,3769,1,0,0,0
1518027241024,3936,Insertar,200,OK,Aqui Usuarios 1-16,text,true,,6722,0,35,35,3936,1,0,0,0
1518027243942,1089,Page Eliminar,200,OK,Aqui Usuarios 1-8,text,true,,3842,217,35,35,1089,1,0,0,1
1518027244165,1288,Page Eliminar,200,OK,Aqui Usuarios 1-11,text,true,,3843,217,35,35,1288,1,0,0,1
1518027244185,1338,Page Eliminar,200,OK,Aqui Usuarios 1-9,text,true,,3841,217,35,35,1338,1,0,0,1
1518027241039,4504,Insertar,200,OK,Aqui Usuarios 1-17,text,true,,6721,0,35,35,4504,1,0,0,0
1518027244309,1320,Page Eliminar,200,OK,Aqui Usuarios 1-7,text,true,,3842,217,35,35,1320,1,0,0,0
1518027241125,4505,Insertar,200,OK,Aqui Usuarios 1-13,text,true,,6721,0,35,35,4505,1,0,0,0
1518027244419,1317,Page Eliminar,200,OK,Aqui Usuarios 1-10,text,true,,3843,217,35,35,1317,1,0,0,1
1518027241287,4450,Insertar,200,OK,Aqui Usuarios 1-18,text,true,,6723,0,35,35,4450,1,0,0,0
1518027244584,1259,Page Eliminar,200,OK,Aqui Usuarios 1-12,text,true,,3843,217,35,35,1259,1,0,0,1
1518027241327,4541,Insertar,200,OK,Aqui Usuarios 1-14,text,true,,6722,0,35,35,4541,1,0,0,0
1518027241405,4527,Insertar,200,OK,Aqui Usuarios 1-19,text,true,,6723,0,35,35,4527,1,0,0,0
1518027244710,1263,Page Eliminar,200,OK,Aqui Usuarios 1-15,text,true,,3842,217,35,35,1263,1,0,0,2
1518027244959,1074,Page Eliminar,200,OK,Aqui Usuarios 1-16,text,true,,3843,217,35,35,1074,1,0,0,1
1518027241427,4632,Insertar,200,OK,Aqui Usuarios 1-21,text,true,,6722,0,35,35,4632,1,0,0,0
1518027241874,4424,Insertar,200,OK,Aqui Usuarios 1-22,text,true,,6722,0,35,35,4424,1,0,0,0
1518027242362,3953,Insertar,200,OK,Aqui Usuarios 1-25,text,true,,6722,0,35,35,3953,1,0,0,0
1518027242585,3822,Insertar,200,OK,Aqui Usuarios 1-23,text,true,,6722,0,35,35,3822,1,0,0,0
1518027243094,3345,Insertar,200,OK,Aqui Usuarios 1-24,text,true,,6721,0,35,35,3345,1,0,0,0
1518027243148,3401,Insertar,200,OK,Aqui Usuarios 1-26,text,true,,6722,0,35,35,3401,1,0,0,0
1518027245542,1029,Page Eliminar,200,OK,Aqui Usuarios 1-17,text,true,,3842,217,35,35,1029,1,0,0,1
1518027245630,1034,Page Eliminar,200,OK,Aqui Usuarios 1-13,text,true,,3843,217,35,35,1034,1,0,0,0
1518027243270,3448,Eliminar,200,OK,Aqui Usuarios 1-1,text,true,,4356,590,35,35,3448,1,0,0,0
1518027243230,3546,Insertar,200,OK,Aqui Usuarios 1-20,text,true,,6720,0,35,35,3546,1,0,0,0
1518027245736,1076,Page Eliminar,200,OK,Aqui Usuarios 1-18,text,true,,3844,217,35,35,1076,1,0,0,1
1518027243360,3528,Eliminar,200,OK,Aqui Usuarios 1-2,text,true,,4357,592,35,35,3528,1,0,0,0
1518027245867,1063,Page Eliminar,200,OK,Aqui Usuarios 1-14,text,true,,3843,217,35,35,1063,1,0,0,1
1518027243580,3440,Insertar,200,OK,Aqui Usuarios 1-28,text,true,,6722,0,35,35,3440,1,0,0,0
1518027245931,1121,Page Eliminar,200,OK,Aqui Usuarios 1-19,text,true,,3843,217,35,35,1121,1,0,0,1
1518027246058,1051,Page Eliminar,200,OK,Aqui Usuarios 1-21,text,true,,3842,217,35,35,1051,1,0,0,0
1518027243659,3474,Insertar,200,OK,Aqui Usuarios 1-29,text,true,,6722,0,35,35,3474,1,0,0,0
1518027246297,907,Page Eliminar,200,OK,Aqui Usuarios 1-22,text,true,,3844,217,35,35,907,1,0,0,1
1518027246314,932,Page Eliminar,200,OK,Aqui Usuarios 1-25,text,true,,3843,217,35,35,932,1,0,0,1
1518027243702,3625,Insertar,200,OK,Aqui Usuarios 1-33,text,true,,6723,0,35,35,3625,1,0,0,0
1518027246407,968,Page Eliminar,200,OK,Aqui Usuarios 1-23,text,true,,3843,217,35,35,968,1,0,0,1
1518027246440,1176,Page Eliminar,200,OK,Aqui Usuarios 1-24,text,true,,3842,217,35,35,1176,1,0,0,0
1518027246549,1128,Page Eliminar,200,OK,Aqui Usuarios 1-26,text,true,,3843,217,35,35,1128,1,0,0,1
1518027243839,3850,Insertar,200,OK,Aqui Usuarios 1-30,text,true,,6722,0,35,35,3850,1,0,0,0
1518027246718,1054,Page Login,200,OK,Aqui Usuarios 1-1,text,true,,5429,0,35,35,1054,1,0,0,0
1518027243865,3909,Insertar,200,OK,Aqui Usuarios 1-31,text,true,,6723,0,35,35,3909,1,0,0,0
1518027246776,1101,Page Eliminar,200,OK,Aqui Usuarios 1-20,text,true,,3843,217,35,35,1101,1,0,0,1
1518027243966,3953,Insertar,200,OK,Aqui Usuarios 1-32,text,true,,6723,0,35,35,3953,1,0,0,0
1518027244038,3955,Eliminar,200,OK,Aqui Usuarios 1-4,text,true,,4358,591,35,35,3955,1,0,0,0
1518027246889,1137,Page Login,200,OK,Aqui Usuarios 1-2,text,true,,5427,0,35,35,1137,1,0,0,0
1518027244054,4029,Insertar,200,OK,Aqui Usuarios 1-27,text,true,,6722,0,35,35,4029,1,0,0,0
1518027247020,1095,Page Eliminar,200,OK,Aqui Usuarios 1-28,text,true,,3841,217,35,35,1095,1,0,0,1
1518027244264,3924,Insertar,200,OK,Aqui Usuarios 1-35,text,true,,6722,0,35,35,3924,1,0,0,0
1518027247134,1120,Page Eliminar,200,OK,Aqui Usuarios 1-29,text,true,,3843,217,35,35,1120,1,0,0,0
1518027244385,3898,Insertar,200,OK,Aqui Usuarios 1-34,text,true,,6723,0,35,35,3898,1,0,0,0
1518027247327,1314,Page Eliminar,200,OK,Aqui Usuarios 1-33,text,true,,3844,217,35,35,1314,1,0,0,1
1518027244301,4352,Eliminar,200,OK,Aqui Usuarios 1-3,text,true,,4358,591,35,35,4352,1,0,0,0
1518027244482,4243,Eliminar,200,OK,Aqui Usuarios 1-5,text,true,,4357,591,35,35,4243,1,0,0,0
1518027247690,1319,Page Eliminar,200,OK,Aqui Usuarios 1-30,text,true,,3844,217,35,35,1319,1,0,0,0
1518027244553,4522,Eliminar,200,OK,Aqui Usuarios 1-6,text,true,,4357,591,35,35,4522,1,0,0,0
1518027247775,1314,Page Eliminar,200,OK,Aqui Usuarios 1-31,text,true,,3843,217,35,35,1314,1,0,0,1
1518027245032,4130,Eliminar,200,OK,Aqui Usuarios 1-8,text,true,,4357,590,35,35,4130,1,0,0,0
1518027247919,1272,Page Eliminar,200,OK,Aqui Usuarios 1-32,text,true,,3842,217,35,35,1272,1,0,0,1
1518027247994,1294,Page Login,200,OK,Aqui Usuarios 1-4,text,true,,5428,0,35,35,1294,1,0,0,0
1518027245453,3853,Eliminar,200,OK,Aqui Usuarios 1-11,text,true,,4357,591,35,35,3853,1,0,0,0
1518027248083,1306,Page Eliminar,200,OK,Aqui Usuarios 1-27,text,true,,3842,217,35,35,1306,1,0,0,1
1518027245523,3904,Eliminar,200,OK,Aqui Usuarios 1-9,text,true,,4357,589,35,35,3904,1,0,0,0
1518027245629,3863,Eliminar,200,OK,Aqui Usuarios 1-7,text,true,,4357,590,35,35,3863,1,0,0,0
1518027248188,1337,Page Eliminar,200,OK,Aqui Usuarios 1-35,text,true,,3843,217,35,35,1337,1,0,0,1
1518027245736,3807,Eliminar,200,OK,Aqui Usuarios 1-10,text,true,,4357,591,35,35,3807,1,0,0,0
1518027248283,1312,Page Eliminar,200,OK,Aqui Usuarios 1-34,text,true,,3842,217,35,35,1312,1,0,0,0
1518027245843,3796,Eliminar,200,OK,Aqui Usuarios 1-12,text,true,,4358,591,35,35,3796,1,0,0,0
1518027245973,3735,Eliminar,200,OK,Aqui Usuarios 1-15,text,true,,4356,590,35,35,3735,1,0,0,0
1518027246033,3728,Eliminar,200,OK,Aqui Usuarios 1-16,text,true,,4357,591,35,35,3728,1,0,0,0
1518027246571,3255,Eliminar,200,OK,Aqui Usuarios 1-17,text,true,,4357,590,35,35,3255,1,0,0,0
1518027246664,3185,Eliminar,200,OK,Aqui Usuarios 1-13,text,true,,4357,591,35,35,3185,1,0,0,0
1518027246812,3130,Eliminar,200,OK,Aqui Usuarios 1-18,text,true,,4358,592,35,35,3130,1,0,0,0
1518027248653,1322,Page Login,200,OK,Aqui Usuarios 1-3,text,true,,5429,0,35,35,1322,1,0,0,0
1518027248725,1316,Page Login,200,OK,Aqui Usuarios 1-5,text,true,,5427,0,35,35,1316,1,0,0,0
1518027249075,984,Page Login,200,OK,Aqui Usuarios 1-6,text,true,,5427,0,35,35,984,1,0,0,0
1518027249163,1002,Page Login,200,OK,Aqui Usuarios 1-8,text,true,,5428,0,35,35,1002,1,0,0,0
1518027246930,3278,Eliminar,200,OK,Aqui Usuarios 1-14,text,true,,4357,591,35,35,3278,1,0,0,0
1518027249306,924,Page Login,200,OK,Aqui Usuarios 1-11,text,true,,5426,0,35,35,924,1,0,0,0
1518027247052,3388,Eliminar,200,OK,Aqui Usuarios 1-19,text,true,,4356,591,35,35,3388,1,0,0,0
1518027249427,1034,Page Login,200,OK,Aqui Usuarios 1-9,text,true,,5427,0,35,35,1034,1,0,0,0
1518027247110,3411,Eliminar,200,OK,Aqui Usuarios 1-21,text,true,,4356,590,35,35,3411,1,0,0,0
1518027247205,3366,Eliminar,200,OK,Aqui Usuarios 1-22,text,true,,4358,592,35,35,3366,1,0,0,0
1518027249492,1195,Page Login,200,OK,Aqui Usuarios 1-7,text,true,,5429,0,35,35,1195,1,0,0,0
1518027249543,1167,Page Login,200,OK,Aqui Usuarios 1-10,text,true,,5427,0,35,35,1166,1,0,0,0
1518027249639,1140,Page Login,200,OK,Aqui Usuarios 1-12,text,true,,5428,0,35,35,1140,1,0,0,0
1518027247247,3550,Eliminar,200,OK,Aqui Usuarios 1-25,text,true,,4357,591,35,35,3550,1,0,0,0
1518027249708,1168,Page Login,200,OK,Aqui Usuarios 1-15,text,true,,5427,0,35,35,1168,1,0,0,0
1518027249761,1138,Page Login,200,OK,Aqui Usuarios 1-16,text,true,,5427,0,35,35,1138,1,0,0,0
1518027247616,3354,Eliminar,200,OK,Aqui Usuarios 1-24,text,true,,4357,590,35,35,3354,1,0,0,0
1518027247376,3614,Eliminar,200,OK,Aqui Usuarios 1-23,text,true,,4357,591,35,35,3614,1,0,0,0
1518027249826,1251,Page Login,200,OK,Aqui Usuarios 1-17,text,true,,5427,0,35,35,1251,1,0,0,0
1518027247677,3402,Eliminar,200,OK,Aqui Usuarios 1-26,text,true,,4357,591,35,35,3402,1,0,0,0
1518027249849,1265,Page Login,200,OK,Aqui Usuarios 1-13,text,true,,5427,0,35,35,1265,1,0,0,0
1518027249942,1251,Page Login,200,OK,Aqui Usuarios 1-18,text,true,,5427,0,35,35,1251,1,0,0,0
1518027247877,3351,Eliminar,200,OK,Aqui Usuarios 1-20,text,true,,4358,591,35,35,3351,1,0,0,0
1518027250208,1080,Page Login,200,OK,Aqui Usuarios 1-14,text,true,,5429,0,35,35,1080,1,0,0,0
1518027250441,883,Page Login,200,OK,Aqui Usuarios 1-19,text,true,,5426,0,35,35,883,1,0,0,0
1518027250521,854,Page Login,200,OK,Aqui Usuarios 1-21,text,true,,5426,0,35,35,854,1,0,0,0
1518027250572,838,Page Login,200,OK,Aqui Usuarios 1-22,text,true,,5427,0,35,35,838,1,0,0,0
1518027248115,3383,Eliminar,200,OK,Aqui Usuarios 1-28,text,true,,4356,589,35,35,3383,1,0,0,0
1518027250798,1031,Page Login,200,OK,Aqui Usuarios 1-25,text,true,,5427,0,35,35,1031,1,0,0,0
1518027248255,3592,Eliminar,200,OK,Aqui Usuarios 1-29,text,true,,4357,591,35,35,3592,1,0,0,0
1518027250970,962,Page Login,200,OK,Aqui Usuarios 1-24,text,true,,5427,0,35,35,962,1,0,0,0
1518027248641,3317,Eliminar,200,OK,Aqui Usuarios 1-33,text,true,,4357,592,35,35,3317,1,0,0,0
1518027250991,1042,Page Login,200,OK,Aqui Usuarios 1-23,text,true,,5427,0,35,35,1042,1,0,0,0
1518027249009,3060,Eliminar,200,OK,Aqui Usuarios 1-30,text,true,,4357,592,35,35,3060,1,0,0,0
1518027251079,1054,Page Login,200,OK,Aqui Usuarios 1-26,text,true,,5427,0,35,35,1054,1,0,0,0
1518027249089,3087,Eliminar,200,OK,Aqui Usuarios 1-31,text,true,,4357,591,35,35,3087,1,0,0,0
1518027251229,971,Page Login,200,OK,Aqui Usuarios 1-20,text,true,,5428,0,35,35,971,1,0,0,0
1518027249191,3080,Eliminar,200,OK,Aqui Usuarios 1-32,text,true,,4357,590,35,35,3080,1,0,0,0
1518027251499,879,Page Login,200,OK,Aqui Usuarios 1-28,text,true,,5428,0,35,35,879,1,0,0,0
1518027249390,3041,Eliminar,200,OK,Aqui Usuarios 1-27,text,true,,4357,590,35,35,3041,1,0,0,0
1518027249526,2958,Eliminar,200,OK,Aqui Usuarios 1-35,text,true,,4357,591,35,35,2958,1,0,0,0
1518027251847,708,Page Login,200,OK,Aqui Usuarios 1-29,text,true,,5428,0,35,35,708,1,0,0,0
